대지위치,건물명,동_세부용도,연면적,호수,위도_user,경도_user
서울특별시 마포구 서교동 371-7,엠제이더퍼스트홍대,"근린생활시설,업무시설,도시형생활주택(원룸형아파트),오피스텔",4132.06,76,37.5535682,126.9199274
서울특별시 마포구 서교동 372-8,MJ블랑로튜스,"오피스텔, 근린생활시설, 도시형생활주택(단지형다세대주택)",1239.48,17,37.5524178,126.9190981
서울특별시 마포구 서교동 393-1,엠제이 더퍼스트 마포한강,"업무시설(오피스텔), 근린생활시설",3583.56,116,37.5510228,126.9151587
서울특별시 마포구 서교동 394-25,동양한강트레벨,"업무시설(오피스텔),근린생활시설,판매및영업시설",18507.41,0,37.5495474,126.9148119
서울특별시 마포구 서교동 394-45,명지한강빌드웰,판매및영업시설/업무시설(오피스텔),10036.47,169,37.5501646,126.9154297
서울특별시 마포구 서교동 408-27,보리수빌딩,근린생활시설,1621.5,0,37.5489385,126.9209945
서울특별시 마포구 서교동 458-10,현주 오피스텔,업무시설(오피스텔)및근린생활시설,1013.49,26,37.5566194,126.9146957
서울특별시 마포구 서교동 458-11,에덴 팰리스 오피스텔,"업무시설(오피스텔),제1종근린생활시설",1621.44,43,37.5567309,126.9146073
서울특별시 마포구 서교동 458-14,서교동 오피스텔,업무시설(오피스텔),1468.68,30,37.5565235,126.9147854
서울특별시 마포구 서교동 458-16,엘리트오피스텔,업무시설(오피스텔),2068.43,40,37.5563207,126.915031
서울특별시 마포구 서교동 478-21,밸 매송,"업무시설(오피스텔),근린생활시설",1335.04,25,37.5549622,126.9141511
서울특별시 마포구 성산동 123-8,금창타워,업무시설(오피스텔),529.22,17,37.56826700000001,126.9144681
서울특별시 마포구 성산동 156-7,솔레움오피스텔,업무시설(오피스텔:33실),2963.88,33,37.5690303,126.9046209
서울특별시 마포구 성산동 156-7,솔레움오피스텔,업무시설(오피스텔:33실),4238.49,33,37.5690303,126.9046209
서울특별시 마포구 성산동 210-26,현일오피스텔,"업무시설,창고시설, 제1종근린생활시설",2055.63,36,37.5610463,126.917112
서울특별시 마포구 성산동 232-1,엔트라움마포,"업무시설(오피스텔),도시형생활주택(단지형다세대주택),근린생활시설",3637.67,60,37.5599128,126.9161147
서울특별시 마포구 성산동 277-4,동호 오피스텔,"업무시설,제2종근린생활시설",816.72,21,37.5635592,126.9066521
서울특별시 마포구 성산동 278-8,샬롬 오피스텔,업무시설(오피스텔),919.85,30,37.5631825,126.90581
서울특별시 마포구 성산동 50-10,골든빌오피스텔,오피스텔,1849.29,54,37.5652398,126.912995
서울특별시 마포구 성산동 51-2,골든빌오피스텔,오피스텔,2748.41,73,37.5651041,126.912628
서울특별시 마포구 성산동 590-1,상암 두산위브센티움,"업무시설(오피스텔),제1,2종근린생활시설,자동차관련시설(매매장)",20702.38,344,37.5659519,126.9030232
서울특별시 마포구 성산동 590-2,삼라마이다스,업무시설(오피스텔),12789.95,90,37.5662423,126.9033872
서울특별시 마포구 성산동 590-4,KCC상암스튜디오380,"업무시설(오피스텔),근린생활시설,자동차관련시설(정비공장)",19213.41,392,37.5656965,126.9032843
서울특별시 마포구 성산동 590-5,상암월드시티,"업무시설,제1.2종근린생활시설,자동차관련시설",16742.32,343,37.5654336,126.9035228
서울특별시 마포구 성산동 591-1,이안상암,"업무시설(오피스텔),근린생활시설",13352.42,0,37.56538510000001,126.9021383
서울특별시 마포구 성산동 591-4,대명비첸시티오피스텔,"업무시설(오피스텔),근린생활시설",8507.72,0,37.5647965,126.9027444
서울특별시 마포구 성산동 591-5,상암 스위트포레,"오피스텔,근린생활시설,자동차관련시설",12374.052,298,37.56506299999999,126.903072
서울특별시 마포구 성산동 591-6,상암 퍼스티지 더올림 오피스텔,오피스텔 근린생활시설,11194.83,258,37.5652664,126.9028609
서울특별시 마포구 성산동 592-2,태림센트윈Ⅱ,"업무시설(오피스텔), 근린생활시설",7168.86,181,37.5645802,126.9030928
서울특별시 마포구 성산동 592-3,상암 도시엔 오피스텔,"오피스텔,근린생활시설",6626.43,139,37.5648197,126.9033566
서울특별시 마포구 성산동 592-5,상암 우남퍼스트빌스타,오피스텔 및 근린생활시설,18306.6009,406,37.5642859,126.9037269
서울특별시 마포구 성산동 592-6,이안상암Ⅱ,"업무시설(오피스텔),근린생활시설",16244.7,0,37.5641963,126.9032758
서울특별시 마포구 성산동 592-8,마포클레세,"업무시설(오피스텔)-196호, 근린생활시설-8호",8735.06,204,37.5646382,126.9035568
서울특별시 마포구 성산동 593-1,벽산상암스마트큐브,"업무시설(오피스텔),근린생활시설,자동차관련시설",16849.76,383,37.5650751,126.903919
서울특별시 마포구 성산동 593-10,태림센트윈상암,"업무시설(오피스텔), 근린생활시설",4796.86,134,37.5646263,126.9053845
서울특별시 마포구 성산동 593-11,상암 카리스 다올림 오피스텔,"오피스텔,근린생활시설",5951.88,152,37.5648516,126.9049596
서울특별시 마포구 성산동 593-2,상암 수린나 오피스텔,업무시설(오피스텔) 근린생활시설,4973.08,120,37.5652956,126.904212
서울특별시 마포구 성산동 593-3,동우 자인채 스토리 상암,"업무시설(오피스텔), 근린생활시설",13755.59,253,37.5654861,126.9043173
서울특별시 마포구 성산동 593-5,상암미르웰한올림,오피스텔 및 근린생활시설,30556.3,718,37.5649828,126.9045575
서울특별시 마포구 성산동 593-6,헤리티지 삼영,"업무시설(주거용 오피스텔-222호),근린생활시설(9호)",10664.64,231,37.5647345,126.9041609
서울특별시 마포구 성산동 593-7,마포상암시티프라디움리버,"업무시설(오피스텔),근린생활시설",11226.21,266,37.5644216,126.9044511
서울특별시 마포구 신공덕동 13-15,블레스하임,"공동주택(아파트), 업무시설(오피스텔)",2522.94,15,37.5456615,126.9557869
서울특별시 마포구 신공덕동 14-11,비앤씨피부과 빌딩,"제1,2종근생시설, 업무시설, 단독주택(1가구)",799.97,0,37.5451567,126.9551795
서울특별시 마포구 신공덕동 14-5,신공덕동 THE NEST 오피스텔,"오피스텔,제2종근린생활시설",4316.34,128,37.545309,126.9553159
서울특별시 마포구 신공덕동 1-48,갑을명가시티2,업무시설(오피스텔),5780.41,195,37.5470537,126.9573801
서울특별시 마포구 신공덕동 15-63,신공덕동 오피스텔,업무시설 및 제2종근린생활시설,2406.92,27,37.5444792,126.9550073
서울특별시 마포구 신공덕동 15-80,공덕프로포즈Ⅱ,"업무시설, 아파트, 근린생활시설",3352.69,43,37.5450194,126.9550263
서울특별시 마포구 신공덕동 167-0,메트로디오빌,"공동주택(아파트)외 업무시설, 제1,2종근린생활시설",46265.64,408,37.5435,126.9528668
서울특별시 마포구 신공덕동 171-0,마포케이씨씨웰츠타워,공동주택(아파트),37138.42,112,37.5428436,126.9524661
서울특별시 마포구 신공덕동 172-0,펜트라우스,"업무시설(오피스텔),제1종근린생활시설",8040.614,113,37.5433915,126.9541081
서울특별시 마포구 신공덕동 3-3,블루마리오피스텔,"업무시설(오피스텔),근린생활시설",10067.91,262,37.5468116,126.9570378
서울특별시 마포구 신공덕동 5-75,갑을명가시티1,업무시설(오피스텔),4993.58,144,37.5472313,126.957593
서울특별시 마포구 신수동 103-6,금강오피스텔,"오피스텔, 근린생활시설",951.95,25,37.5487428,126.9330746
서울특별시 마포구 신수동 81-136,제2서강빌딩,오피스텔 근린생활시설,9078.98,0,37.5520941,126.9370673
서울특별시 마포구 신수동 81-41,유림오피스텔,업무시설(오피스텔),587.8,0,37.5518285,126.9371
서울특별시 마포구 신수동 81-43,에버 오피스텔 A동,업무시설(오피스텔),624.28,0,37.5517792,126.9369707
서울특별시 마포구 신정동 96-32,농은오피스텔,"근린생활시설, 업무시설(오피스텔), 주택",2044.76,0,37.5440228,126.9304205
서울특별시 마포구 신정동 98-1,여의도순복음학사관,"업무시설,근린생활시설",1473.2,0,37.5451986,126.9299443
서울특별시 마포구 아현동 282-20,서봄하우스,"다세대주택,오피스텔,근린생활시설",999.4,13,37.5548407,126.9558234
서울특별시 마포구 아현동 282-3,제스트하우스,"업무시설, 다세대주택, 근린생활시설",1340.21,12,37.5547687,126.9556919
서울특별시 마포구 아현동 327-10,아현시티,"근린생활시설,다세대주택,업무시설(오피스텔)",1647.21,21,37.5566799,126.9546704
서울특별시 마포구 아현동 331-29,트렌빌,"업무시설(오피스텔), 공동주택(다세대주택), 근린생활시설",2003.94,27,37.5568398,126.9536285
서울특별시 마포구 아현동 346-3,스카이빌아현,"근린생활시설,업무시설(오피스텔),다세대주택(도시형생활주택단지형)",1557.86,20,37.5569492,126.952835
서울특별시 마포구 아현동 709-0,아현 라온빌,"다세대주택(도시형생활주택단지형), 업무시설(오피스텔)",1584.56,18,37.5576787,126.9605147
서울특별시 마포구 아현동 733-0,효성인텔리안,"업무시설(오피스텔),근린생활시설",23916.77,0,37.552503,126.9568378
서울특별시 마포구 아현동 737-0,마포 에스케이 허브 블루,"업무시설,제1,2종근린생활시설, 운동시설",37671.49,464,37.5519938,126.9565163
서울특별시 마포구 염리동 164-4,삼부골든타워,업무시설(오피스텔),15890.7,216,37.5446993,126.9460445
서울특별시 마포구 염리동 486-1,세림promise,"다세대주택,업무시설(오피스텔),근린생활시설",835.09,7,37.5565101,126.9482506
서울특별시 마포구 염리동 8-50,염리 스타팰리스,"근린생활시설,업무시설,다세대주택",999.86,8,37.5564953,126.9476248
서울특별시 마포구 중동 158-0,금창 타워빌,"제1,2종근린생활시설, 업무시설(오피스텔)",697.39,25,37.5697462,126.9107458
서울특별시 마포구 창전동 149-1,동원 스위트뷰,오피스텔 및 다세대주택,2327.4,68,37.5458279,126.9312706
서울특별시 마포구 창전동 402-17,세방테크빌,"업무시설(오피스텔), 제1종근린생활시설",1128.72,27,37.5473388,126.9291384
서울특별시 마포구 합정동 354-34,엘림오피스텔,근린생활시설 및 업무시설(오피스텔),1349.76,36,37.5476366,126.9190311
서울특별시 마포구 합정동 362-14,월드오피스텔,업무시설(오피스텔),1427.88,42,37.5471095,126.9177494
서울특별시 마포구 합정동 376-7,일신오피스텔,업무시설,876.0,21,37.5468362,126.9123886
서울특별시 마포구 합정동 381-16,KCC엠파이어리버,"공동주택(아파트),업무시설(오피스텔),문화및집회시설,제1,2종근린생활시설",30412.52,88,37.5482911,126.9121092
서울특별시 마포구 합정동 381-31,그레이스 오피스텔,"업무시설(오피스텔),근린생활시설",1080.14,33,37.54812099999999,126.9124915
서울특별시 마포구 합정동 382-20,스퀘어리버뷰합정,"업무시설(오피스텔),근린생활시설",5985.34,160,37.5487888,126.9105061
서울특별시 서대문구 남가좌동 328-19,엘림오피스텔,업무시설(오피스텔)/단독주택,494.1,12,37.5760646,126.9262608
서울특별시 서대문구 남가좌동 330-40,더 트리니티,"업무시설, 공동주택, 근린생활시설",1594.49,10,37.57498280000001,126.9245019
서울특별시 서대문구 남가좌동 382-9,더-아무르,"소매점,업무시설및도시형생활주택",3440.33,24,37.5703726,126.917209
서울특별시 서대문구 대현동 101-11,엔트라리움#2,"오피스텔,사무소,근린생활시설, 연립주택",5159.77,112,37.5573127,126.9432893
서울특별시 서대문구 대현동 101-2,신촌리브하임,근린생활시설및오피스텔,2999.72,103,37.5577782,126.9433784
서울특별시 서대문구 대현동 104-36,신촌자이엘라,"업무시설(오피스텔),공동주택(도시형생활주택),근린생활시설",15708.8,177,37.5568673,126.9424935
서울특별시 서대문구 대현동 104-5,신촌푸르지오시티,"근린생활시설,업무시설,관광숙박시설",23150.039,384,37.5574218,126.9425697
서울특별시 서대문구 대현동 110-10,아리움II,근린생활시설 및 업무시설(오피스텔),4353.04,161,37.5585962,126.9422543
서울특별시 서대문구 대현동 110-22,신촌 스타게이트,업무시설(오피스텔)/도시형생활주택(원룸형)/근린생활시설,2819.54,62,37.5581464,126.9425945
서울특별시 서대문구 대현동 110-4,신촌 아리움,"근린생활시설, 업무시설(오피스텔)",3969.62,140,37.5588,126.9422817
서울특별시 서대문구 대현동 27-20,신촌가이아,업무시설및근린생활시설,12828.07,0,37.5580311,126.9431571
서울특별시 서대문구 대현동 27-39,라 프리마 이화,근린생활시설 및 오피스텔,1956.59,58,37.5587887,126.943538
서울특별시 서대문구 대현동 27-46,경국빌딩,다세대주택(도시형생활주택 원룸형),467.15,6,37.5585516,126.9431162
서울특별시 서대문구 대현동 27-5,에스엠더포레스트1차,근린생활시설 및 오피스텔,1460.15,53,37.5589944,126.9435362
서울특별시 서대문구 대현동 27-51,에스엠케이타워,근린생활시설 및 업무시설,1442.32,54,37.5585609,126.9432713
서울특별시 서대문구 대현동 37-12,아리움4차,"근린생활시설, 업무시설(오피스텔)",1524.48,51,37.5584077,126.9437163
서울특별시 서대문구 대현동 37-15,이대프리젠#3,"업무시설(오피스텔, 제1종근린생활시설)",1461.88,44,37.5584625,126.9435682
서울특별시 서대문구 대현동 37-18,엔트라리움#4,"근린생활시설,업무시설(오피스텔",2967.86,101,37.5582306,126.9444315
서울특별시 서대문구 대현동 37-19,대현 3719 오피스텔,오피스텔 및 근린생활시설,2342.635,61,37.558128,126.9445206
